index,lat,lon,deg,speed
266,-11.0,143.0,126.002,12.06
267,-11.0,143.5,125.003,11.62
268,-11.0,144.0,128.502,10.51
269,-11.0,144.5,124.502,11.56
270,-11.0,145.0,123.502,11.86
271,-11.0,145.5,120.002,11.86
272,-11.0,146.0,120.002,11.86
273,-11.0,146.5,118.502,12.16
274,-11.0,147.0,116.502,12.21
275,-11.0,147.5,114.002,12.26
276,-11.0,148.0,111.502,11.71
277,-11.0,148.5,109.002,11.01
278,-11.0,149.0,109.002,11.01
279,-11.0,149.5,106.502,8.91
280,-11.0,150.0,105.502,6.71
281,-11.0,150.5,114.502,7.01
282,-11.0,151.0,120.002,8.11
283,-11.0,151.5,120.002,8.11
284,-11.0,152.0,121.002,8.16
285,-11.0,152.5,123.502,9.31
286,-11.0,153.0,123.502,9.76
287,-11.0,153.5,123.502,8.96
288,-11.0,154.0,125.002,8.76
289,-11.0,154.5,125.002,8.76
290,-11.0,155.0,124.002,7.81
291,-11.0,155.5,131.502,7.71
292,-11.0,156.0,129.002,7.96
293,-11.0,156.5,122.502,8.71
294,-11.0,157.0,121.002,9.61
295,-11.0,157.5,121.002,9.61
296,-11.0,158.0,122.002,9.51
297,-11.0,158.5,123.002,9.01
298,-11.0,159.0,118.002,8.36
299,-11.0,159.5,115.502,8.76
300,-11.0,160.0,113.502,8.56
300,-11.5,110.0,83.0018,7.31
301,-11.5,110.5,85.5018,7.61
302,-11.5,111.0,88.0018,7.76
303,-11.5,111.5,90.0018,7.81
304,-11.5,112.0,92.5018,7.76
305,-11.5,112.5,95.0018,7.61
306,-11.5,113.0,95.0018,7.61
307,-11.5,113.5,98.0018,7.46
308,-11.5,114.0,100.502,7.31
309,-11.5,114.5,103.002,7.26
310,-11.5,115.0,105.002,7.01
311,-11.5,115.5,105.002,7.01
312,-11.5,116.0,108.002,6.96
313,-11.5,116.5,111.002,7.16
314,-11.5,117.0,112.502,7.36
315,-11.5,117.5,112.502,7.61
316,-11.5,118.0,111.502,7.96
317,-11.5,118.5,110.502,8.06
318,-11.5,119.0,110.502,8.06
319,-11.5,119.5,109.502,8.06
320,-11.5,120.0,109.502,7.96
321,-11.5,120.5,109.502,7.76
322,-11.5,121.0,108.502,7.71
323,-11.5,121.5,108.502,7.71
324,-11.5,122.0,111.502,7.71
325,-11.5,122.5,114.502,7.71
326,-11.5,123.0,112.002,7.66
327,-11.5,123.5,106.002,7.66
328,-11.5,124.0,103.502,7.56
329,-11.5,124.5,103.502,7.56
330,-11.5,125.0,101.002,7.26
331,-11.5,125.5,99.5018,6.81
332,-11.5,126.0,101.502,6.36
333,-11.5,126.5,107.002,6.06
334,-11.5,127.0,112.002,5.71
335,-11.5,127.5,114.002,5.26
336,-11.5,128.0,114.002,5.26
337,-11.5,128.5,117.502,4.61
338,-11.5,129.0,120.502,3.71
339,-11.5,129.5,78.5018,2.61
340,-11.5,130.0,60.5018,4.41
341,-11.5,130.5,80.0018,4.26
342,-11.5,131.0,80.0018,4.26
343,-11.5,131.5,80.0018,3.26
344,-11.5,132.0,79.5018,5.91
345,-11.5,132.5,84.0018,7.21
346,-11.5,133.0,88.5018,7.96
347,-11.5,133.5,88.5018,7.96
348,-11.5,134.0,91.5018,7.96
349,-11.5,134.5,93.0018,8.26
350,-11.5,135.0,99.0018,8.46
