index,lat,lon,deg,speed
412,37.22222,36.0,170.0,1.5
413,37.22222,36.5,240.0,1.5
414,37.22222,37.0,240.0,1.5
415,37.22222,37.5,213.001,1.12
416,37.22222,38.0,213.001,1.12
417,37.22222,38.5,0.0,2.1
418,37.22222,39.0,0.0,2.1
419,37.22222,39.5,0.0,2.1
420,37.22222,40.0,40.0,4.1
421,37.22222,40.5,40.0,4.1
422,37.22222,41.0,350.0,3.6
423,37.22222,41.5,350.0,3.6
424,37.22222,42.0,285.501,1.02
425,37.22222,42.5,234.001,1.32
426,37.22222,43.0,164.501,1.17
427,37.22222,43.5,164.501,1.17
428,37.22222,44.0,137.501,0.77
429,37.22222,44.5,225.001,0.72
430,37.22222,45.0,20.0,1.0
431,37.22222,45.5,90.0,5.1
432,37.22222,46.0,90.0,5.1
433,37.22222,46.5,90.0,5.1
434,37.22222,47.0,127.501,1.67
435,37.22222,47.5,101.001,1.72
436,37.22222,48.0,170.0,3.1
437,37.22222,48.5,170.0,3.1
438,37.22222,49.0,20.0,2.1
439,37.22222,49.5,20.0,2.1
440,37.22222,50.0,20.0,2.1
441,37.22222,50.5,0.0,1.0
442,37.22222,51.0,0.0,1.0
443,37.22222,51.5,30.0,2.1
444,37.22222,52.0,310.501,3.02
445,37.22222,52.5,310.501,3.02
446,37.22222,53.0,80.0,3.1
447,37.22222,53.5,321.001,3.32
448,37.22222,54.0,301.001,3.02
449,37.22222,54.5,299.001,2.97
450,37.22222,55.0,305.501,3.02
451,37.22222,55.5,191.501,1.07
452,37.22222,56.0,191.501,1.07
453,37.22222,56.5,186.001,1.87
454,37.22222,57.0,330.0,2.1
455,37.22222,57.5,330.0,2.1
456,37.22222,58.0,330.0,2.1
457,37.22222,58.5,43.5012,1.87
458,37.22222,59.0,43.0012,1.77
459,37.22222,59.5,31.5012,1.67
460,37.22222,60.0,344.501,3.02
461,37.22222,60.5,331.501,4.27
462,37.22222,61.0,332.001,4.17
463,37.22222,61.5,328.001,4.32
464,37.22222,62.0,328.001,4.32
465,37.22222,62.5,321.501,4.77
466,37.22222,63.0,322.501,5.47
467,37.22222,63.5,324.501,5.27
468,37.22222,64.0,314.501,4.52
469,37.22222,64.5,314.501,4.52
470,37.22222,65.0,307.001,4.12
471,37.22222,65.5,318.501,4.07
472,37.22222,66.0,327.501,2.67
473,37.22222,66.5,79.5012,2.07
474,37.22222,67.0,180.0,2.1
475,37.22222,67.5,180.0,2.1
476,37.22222,68.0,180.0,2.1
477,37.22222,68.5,336.501,1.67
478,37.22222,69.0,291.501,2.22
479,37.22222,69.5,296.501,1.97
480,37.22222,70.0,238.001,1.22
480,36.666668,30.0,155.501,0.82
481,36.666668,30.5,110.0,6.2
482,36.666668,31.0,110.0,6.2
483,36.666668,31.5,110.0,6.2
484,36.666668,32.0,166.501,2.22
485,36.666668,32.5,218.501,1.07
486,36.666668,33.0,154.001,1.22
487,36.666668,33.5,142.001,2.22
488,36.666668,34.0,105.501,2.97
489,36.666668,34.5,114.001,3.17
490,36.666668,35.0,140.0,2.6
491,36.666668,35.5,170.0,1.5
492,36.666668,36.0,220.0,4.6
493,36.666668,36.5,220.0,4.6
494,36.666668,37.0,247.501,4.62
495,36.666668,37.5,246.001,4.82
496,36.666668,38.0,246.001,4.82
497,36.666668,38.5,245.001,4.02
498,36.666668,39.0,219.001,2.87
499,36.666668,39.5,222.001,2.72
500,36.666668,40.0,219.001,1.97
501,36.666668,40.5,40.0,4.1
502,36.666668,41.0,350.0,3.6
503,36.666668,41.5,350.0,3.6
504,36.666668,42.0,308.501,2.27
505,36.666668,42.5,337.501,1.67
506,36.666668,43.0,130.501,1.97
507,36.666668,43.5,130.501,1.97
508,36.666668,44.0,170.501,1.67
509,36.666668,44.5,218.001,0.92
510,36.666668,45.0,177.001,0.52
511,36.666668,45.5,187.001,1.17
512,36.666668,46.0,210.501,1.82
513,36.666668,46.5,181.501,1.57
514,36.666668,47.0,181.501,1.57
515,36.666668,47.5,169.501,1.52
516,36.666668,48.0,170.0,3.1
517,36.666668,48.5,170.0,3.1
518,36.666668,49.0,170.0,3.1
519,36.666668,49.5,162.001,1.12
520,36.666668,50.0,0.0,1.0
521,36.666668,50.5,0.0,1.0
522,36.666668,51.0,0.0,1.0
523,36.666668,51.5,30.0,2.1
524,36.666668,52.0,30.0,2.1
525,36.666668,52.5,80.0,3.1
526,36.666668,53.0,80.0,3.1
527,36.666668,53.5,80.0,3.1
528,36.666668,54.0,3.50122,1.17
529,36.666668,54.5,57.5012,0.37
530,36.666668,55.0,157.001,1.72
531,36.666668,55.5,103.001,1.87
532,36.666668,56.0,103.001,1.87
533,36.666668,56.5,334.001,1.22
534,36.666668,57.0,324.001,1.32
535,36.666668,57.5,306.501,2.32
536,36.666668,58.0,309.501,1.92
537,36.666668,58.5,309.501,1.92
538,36.666668,59.0,40.5012,1.22
539,36.666668,59.5,200.0,2.1
540,36.666668,60.0,200.0,2.1
541,36.666668,60.5,280.0,7.2
542,36.666668,61.0,280.0,7.2
543,36.666668,61.5,280.0,7.2
544,36.666668,62.0,329.001,4.67
545,36.666668,62.5,332.001,4.57
