index,lat,lon,deg,speed
223,59.0,-108.09091,49.5025,4.23
224,59.0,-107.454544,46.5025,4.48
225,59.0,-106.818184,110.0,1.0
226,59.0,-106.181816,110.0,1.0
227,59.0,-105.545456,110.0,1.0
228,59.0,-104.90909,110.0,1.0
229,59.0,-104.27273,12.0025,2.58
230,59.0,-103.63636,1.5025,2.98
231,59.0,-103.0,7.0025,1.63
232,59.0,-102.36364,29.0025,1.23
233,59.0,-101.72727,20.5025,1.33
234,59.0,-101.09091,9.0025,1.53
235,59.0,-100.454544,5.5025,1.33
236,59.0,-99.818184,2.5025,1.33
237,59.0,-99.181816,5.0025,1.33
238,59.0,-98.545456,1.5025,1.28
239,59.0,-97.90909,353.003,1.28
240,59.0,-97.27273,341.003,1.33
241,59.0,-96.63637,335.503,1.38
242,59.0,-96.0,359.503,1.43
243,59.0,-95.36364,31.5025,2.23
244,59.0,-94.72727,80.0,5.7
245,59.0,-94.09091,80.0,5.7
246,59.0,-93.454544,80.0,5.7
247,59.0,-92.818184,63.0025,2.33
248,59.0,-92.181816,46.0025,2.08
249,59.0,-91.545456,36.0025,2.08
250,59.0,-90.90909,27.0025,2.38
251,59.0,-90.27273,3.5025,3.48
252,59.0,-89.63637,353.003,4.28
253,59.0,-89.0,345.503,4.68
254,59.0,-88.36363,340.503,5.03
255,59.0,-87.72727,336.003,5.33
256,59.0,-87.09091,332.003,5.58
257,59.0,-86.454544,331.003,5.83
258,59.0,-85.818184,331.003,5.18
259,59.0,-85.181816,331.503,1.53
260,59.0,-84.545456,138.003,2.03
261,59.0,-83.90909,131.003,3.93
262,59.0,-83.27273,129.503,5.28
263,59.0,-82.63636,131.503,6.68
264,59.0,-82.0,134.003,8.13
265,59.0,-81.36363,134.003,8.93
266,59.0,-80.72727,133.003,9.28
267,59.0,-80.09091,136.503,9.48
268,59.0,-79.454544,138.503,9.18
269,59.0,-78.818184,139.503,7.73
270,59.0,-78.181816,140.0,8.2
271,59.0,-77.545456,140.0,8.2
272,59.0,-76.90909,137.003,5.83
273,59.0,-76.27273,137.003,5.58
274,59.0,-75.63637,136.003,5.13
275,59.0,-75.0,138.003,4.58
276,59.0,-74.36363,145.503,3.98
277,59.0,-73.72727,153.503,3.53
278,59.0,-73.09091,157.003,2.68
279,59.0,-72.454544,162.503,2.18
280,59.0,-71.81818,172.503,2.13
281,59.0,-71.181816,182.503,2.18
282,59.0,-70.545456,191.003,2.13
283,59.0,-69.90909,206.003,2.03
284,59.0,-69.27273,246.003,2.53
285,59.0,-68.63637,258.503,3.08
286,59.0,-68.0,261.503,3.93
287,59.0,-67.36363,255.503,4.23
288,59.0,-66.72727,235.003,3.58
289,59.0,-66.09091,204.503,2.93
290,59.0,-65.454544,221.003,1.88
291,59.0,-64.818184,249.503,1.73
292,59.0,-64.18182,265.503,1.23
293,59.0,-63.545452,242.003,1.18
294,59.0,-62.90909,257.003,1.63
295,59.0,-62.272728,302.003,2.38
296,59.0,-61.636364,332.003,3.33
297,59.0,-61.0,337.003,4.33
298,59.0,-60.363636,331.003,5.18
299,59.0,-59.727276,325.503,5.98
300,59.0,-59.090908,317.003,6.93
301,59.0,-58.454544,319.003,6.63
302,59.0,-57.81818,322.003,6.18
303,59.0,-57.18182,321.003,5.68
304,59.0,-56.545456,320.003,5.23
305,59.0,-55.909092,321.003,4.53
306,59.0,-55.272724,316.003,4.08
307,59.0,-54.636364,311.003,4.13
308,59.0,-54.0,309.503,4.13
309,59.0,-53.363636,307.003,4.13
310,59.0,-52.727272,303.003,4.33
311,59.0,-52.09091,301.003,4.53
312,59.0,-51.454548,298.003,4.78
313,59.0,-50.81818,295.503,5.03
314,59.0,-50.181816,294.003,5.28
315,59.0,-49.545452,293.003,5.63
316,59.0,-48.909092,292.003,5.68
317,59.0,-48.272728,284.503,5.73
318,59.0,-47.636364,280.003,6.18
319,59.0,-47.0,277.003,6.63
320,59.0,-46.363636,274.503,6.93
321,59.0,-45.727272,272.503,7.28
322,59.0,-45.09091,270.503,7.73
323,59.0,-44.454544,268.003,8.13
324,59.0,-43.818184,265.003,8.43
325,59.0,-43.181816,261.003,8.73
326,59.0,-42.545456,256.503,8.88
327,59.0,-41.90909,251.003,8.83
328,59.0,-41.272728,246.503,8.73
329,59.0,-40.63636,243.003,8.58
330,59.0,-40.0,240.503,8.43
330,58.5,-110.0,57.5025,5.23
331,58.5,-109.36364,56.5025,4.93
332,58.5,-108.72727,51.5025,3.78
333,58.5,-108.09091,49.5025,4.23
334,58.5,-107.454544,46.5025,4.48
335,58.5,-106.818184,44.0025,2.73
336,58.5,-106.181816,27.0025,2.58
337,58.5,-105.545456,18.5025,2.68
