index,lat,lon,deg,speed
245,-37.5,56.25,240.501,9.46
246,-37.5,67.5,258.501,11.56
247,-37.5,78.75,302.001,9.86
248,-37.5,90.0,351.001,8.36
249,-37.5,101.25,356.501,6.46
250,-37.5,112.5,74.0006,5.61
251,-37.5,123.75,203.001,4.66
252,-37.5,135.0,251.501,8.71
253,-37.5,146.25,290.001,1.66
254,-37.5,157.5,275.501,11.31
255,-37.5,168.75,272.001,7.81
256,-37.5,180.0,255.501,8.76
256,-30.0,-180.0,227.001,2.46
257,-30.0,-168.75,356.501,4.11
258,-30.0,-157.5,42.5006,7.21
259,-30.0,-146.25,107.501,3.41
260,-30.0,-135.0,178.001,7.01
261,-30.0,-123.75,201.501,9.51
262,-30.0,-112.5,287.001,8.26
263,-30.0,-101.25,330.001,9.06
264,-30.0,-90.0,71.0006,1.41
265,-30.0,-78.75,166.001,6.16
266,-30.0,-67.5,14.0006,1.61
267,-30.0,-56.25,81.0006,5.41
268,-30.0,-45.0,235.001,5.16
269,-30.0,-33.75,246.001,8.31
270,-30.0,-22.5,320.001,11.01
271,-30.0,-11.25,3.00061,7.06
272,-30.0,0.0,143.501,9.71
273,-30.0,11.25,132.501,9.31
274,-30.0,22.5,6.00061,1.81
275,-30.0,33.75,148.501,0.56
276,-30.0,45.0,111.001,5.46
277,-30.0,56.25,200.501,5.66
278,-30.0,67.5,185.001,7.36
279,-30.0,78.75,330.001,5.36
280,-30.0,90.0,31.5006,6.01
281,-30.0,101.25,49.5006,5.21
282,-30.0,112.5,118.001,8.01
283,-30.0,123.75,107.001,3.81
284,-30.0,135.0,149.001,4.01
285,-30.0,146.25,173.501,4.56
286,-30.0,157.5,164.501,3.21
287,-30.0,168.75,157.001,2.96
288,-30.0,180.0,227.001,2.46
288,-22.5,-180.0,100.501,4.56
289,-22.5,-168.75,80.5006,4.66
290,-22.5,-157.5,79.0006,9.71
291,-22.5,-146.25,105.001,8.76
292,-22.5,-135.0,146.001,7.16
293,-22.5,-123.75,233.001,9.81
294,-22.5,-112.5,50.5006,7.01
295,-22.5,-101.25,40.0006,2.76
296,-22.5,-90.0,113.001,6.36
297,-22.5,-78.75,143.001,8.71
298,-22.5,-67.5,267.001,2.91
299,-22.5,-56.25,360.0,6.2
300,-22.5,-45.0,98.5006,1.86
301,-22.5,-33.75,308.001,7.21
302,-22.5,-22.5,17.0006,5.46
303,-22.5,-11.25,86.0006,7.11
304,-22.5,0.0,178.501,6.61
305,-22.5,11.25,191.001,0.81
306,-22.5,22.5,117.001,3.31
307,-22.5,33.75,223.001,3.51
308,-22.5,45.0,347.501,1.21
309,-22.5,56.25,126.501,8.26
310,-22.5,67.5,161.001,6.96
311,-22.5,78.75,50.0006,3.51
312,-22.5,90.0,82.5006,6.46
313,-22.5,101.25,90.0006,8.36
314,-22.5,112.5,108.501,8.36
315,-22.5,123.75,127.001,6.36
316,-22.5,135.0,152.001,6.16
317,-22.5,146.25,127.001,4.76
318,-22.5,157.5,118.001,8.71
319,-22.5,168.75,127.001,8.56
320,-22.5,180.0,100.501,4.56
320,-15.0,-180.0,113.501,7.51
321,-15.0,-168.75,52.5006,2.66
322,-15.0,-157.5,92.5006,6.01
323,-15.0,-146.25,113.001,7.36
324,-15.0,-135.0,127.001,6.26
325,-15.0,-123.75,24.0006,2.41
326,-15.0,-112.5,86.5006,6.81
327,-15.0,-101.25,93.5006,6.41
328,-15.0,-90.0,115.501,9.31
329,-15.0,-78.75,132.501,9.31
330,-15.0,-67.5,199.001,0.56
331,-15.0,-56.25,78.5006,1.61
332,-15.0,-45.0,35.0006,2.11
333,-15.0,-33.75,98.0006,5.16
334,-15.0,-22.5,103.501,7.81
335,-15.0,-11.25,110.001,8.16
336,-15.0,0.0,138.501,6.91
337,-15.0,11.25,213.501,7.16
338,-15.0,22.5,152.501,4.61
339,-15.0,33.75,144.001,2.76
340,-15.0,45.0,254.501,3.76
341,-15.0,56.25,129.001,7.46
342,-15.0,67.5,114.001,4.16
343,-15.0,78.75,100.001,4.76
344,-15.0,90.0,105.501,7.51
345,-15.0,101.25,99.0006,9.71
346,-15.0,112.5,105.001,9.41
347,-15.0,123.75,107.501,10.06
348,-15.0,135.0,132.501,3.06
349,-15.0,146.25,142.001,13.21
350,-15.0,157.5,109.001,8.61
351,-15.0,168.75,94.5006,5.46
352,-15.0,180.0,113.501,7.51
352,-7.5,-180.0,97.5006,6.01
353,-7.5,-168.75,93.5006,5.96
354,-7.5,-157.5,110.001,6.46
355,-7.5,-146.25,115.501,7.36
356,-7.5,-135.0,115.501,6.81
357,-7.5,-123.75,130.001,5.51
358,-7.5,-112.5,107.001,6.81
359,-7.5,-101.25,121.001,8.61
360,-7.5,-90.0,129.501,7.81
361,-7.5,-78.75,0.0,1.0
362,-7.5,-67.5,172.501,1.61
363,-7.5,-56.25,89.0006,1.31
364,-7.5,-45.0,90.5006,4.36
365,-7.5,-33.75,116.001,4.26
366,-7.5,-22.5,109.001,6.76
367,-7.5,-11.25,122.501,7.96
368,-7.5,0.0,147.001,6.61
369,-7.5,11.25,188.001,4.36
370,-7.5,22.5,106.001,1.36
371,-7.5,33.75,135.501,4.31
372,-7.5,45.0,159.001,8.06
373,-7.5,56.25,116.501,7.51
374,-7.5,67.5,101.001,5.96
375,-7.5,78.75,129.001,5.01
376,-7.5,90.0,104.001,3.86
377,-7.5,101.25,110.001,8.16
378,-7.5,112.5,186.001,1.06
379,-7.5,123.75,127.501,4.36
380,-7.5,135.0,128.001,9.76
381,-7.5,146.25,29.5006,0.86
382,-7.5,157.5,69.0006,2.91
383,-7.5,168.75,71.5006,6.71
384,-7.5,180.0,97.5006,6.01
384,0.0,-180.0,102.501,6.16
385,0.0,-168.75,98.5006,5.71
386,0.0,-157.5,98.5006,3.41
387,0.0,-146.25,76.5006,4.71
388,0.0,-135.0,136.501,4.56
389,0.0,-123.75,145.001,4.91
390,0.0,-112.5,138.001,7.46
391,0.0,-101.25,137.501,6.61
392,0.0,-90.0,130.0,4.6
393,0.0,-78.75,300.501,0.76
394,0.0,-67.5,135.501,1.11
395,0.0,-56.25,23.0006,1.31
396,0.0,-45.0,67.0006,3.86
397,0.0,-33.75,112.001,4.11
398,0.0,-22.5,138.501,2.61
399,0.0,-11.25,146.001,5.31
400,0.0,0.0,156.502,5.82
401,0.0,11.25,204.001,1.26
402,0.0,22.5,202.501,2.21
403,0.0,33.75,227.001,3.81
404,0.0,45.0,215.501,5.91
405,0.0,56.25,84.5006,3.46
406,0.0,67.5,200.001,2.36
407,0.0,78.75,324.001,1.86
408,0.0,90.0,73.0006,3.26
409,0.0,101.25,281.001,0.41
410,0.0,112.5,55.0006,0.86
411,0.0,123.75,173.501,1.46
412,0.0,135.0,33.0006,2.71
413,0.0,146.25,49.5006,2.56
414,0.0,157.5,63.5006,1.86
415,0.0,168.75,78.0006,7.06
416,0.0,180.0,102.501,6.16
416,7.5,-180.0,68.5006,5.66
417,7.5,-168.75,92.5006,4.81
418,7.5,-157.5,79.5006,6.01
419,7.5,-146.25,44.0006,8.86
420,7.5,-135.0,96.0006,3.51
421,7.5,-123.75,253.501,7.36
422,7.5,-112.5,250.501,6.36
423,7.5,-101.25,210.001,3.21
424,7.5,-90.0,252.501,5.61
425,7.5,-78.75,214.001,1.86
426,7.5,-67.5,83.5006,5.21
427,7.5,-56.25,61.5006,7.11
428,7.5,-45.0,52.5006,6.46
429,7.5,-33.75,62.5006,5.71
430,7.5,-22.5,18.0006,4.76
431,7.5,-11.25,209.501,2.71
432,7.5,0.0,181.001,1.86
433,7.5,11.25,357.001,0.81
434,7.5,22.5,83.5006,0.51
435,7.5,33.75,183.001,3.01
436,7.5,45.0,238.501,5.61
437,7.5,56.25,245.001,3.61
438,7.5,67.5,283.501,2.81
439,7.5,78.75,219.001,9.56
440,7.5,90.0,269.501,3.01
441,7.5,101.25,34.5006,0.66
442,7.5,112.5,52.5006,1.86
443,7.5,123.75,255.501,0.81
444,7.5,135.0,142.001,1.66
445,7.5,146.25,158.501,2.06
446,7.5,157.5,66.5006,2.11
447,7.5,168.75,77.0006,5.46
448,7.5,180.0,68.5006,5.66
448,15.0,-180.0,88.0006,9.16
449,15.0,-168.75,67.5006,7.96
450,15.0,-157.5,90.0006,7.06
451,15.0,-146.25,65.0006,8.76
452,15.0,-135.0,52.0006,9.51
453,15.0,-123.75,42.0006,8.86
454,15.0,-112.5,67.5006,3.01
455,15.0,-101.25,17.5006,4.31
456,15.0,-90.0,287.501,0.86
457,15.0,-78.75,99.0006,9.46
458,15.0,-67.5,99.0006,8.56
459,15.0,-56.25,83.0006,8.26
460,15.0,-45.0,71.0006,7.51
461,15.0,-33.75,52.5006,7.51
462,15.0,-22.5,18.5006,7.46
463,15.0,-11.25,286.001,2.46
464,15.0,0.0,213.001,3.71
465,15.0,11.25,112.501,4.56
466,15.0,22.5,51.0006,6.11
467,15.0,33.75,256.001,2.26
468,15.0,45.0,30.5006,2.51
469,15.0,56.25,155.001,3.21
470,15.0,67.5,25.0006,3.51
471,15.0,78.75,160.501,2.66
472,15.0,90.0,240.501,3.46
473,15.0,101.25,160.501,0.61
474,15.0,112.5,135.001,3.31
475,15.0,123.75,66.5006,5.36
476,15.0,135.0,64.0006,3.86
477,15.0,146.25,130.0,3.6
478,15.0,157.5,55.0006,7.21
479,15.0,168.75,84.5006,8.51
480,15.0,180.0,88.0006,9.16
480,22.5,-180.0,87.0006,7.86
481,22.5,-168.75,68.0006,7.76
482,22.5,-157.5,97.0006,5.66
483,22.5,-146.25,93.5006,6.11
484,22.5,-135.0,91.5006,3.51
485,22.5,-123.75,33.0006,9.06
486,22.5,-112.5,341.501,7.81
487,22.5,-101.25,116.501,2.11
488,22.5,-90.0,26.0006,3.01
489,22.5,-78.75,140.0,3.1
490,22.5,-67.5,109.001,10.21
491,22.5,-56.25,76.0006,9.46
492,22.5,-45.0,66.5006,8.41
493,22.5,-33.75,73.5006,8.56
494,22.5,-22.5,34.5006,7.51
495,22.5,-11.25,9.50061,2.21
496,22.5,0.0,244.001,6.11
497,22.5,11.25,225.001,4.11
498,22.5,22.5,22.5006,4.51
499,22.5,33.75,320.001,2.61
500,22.5,45.0,129.501,3.16
501,22.5,56.25,318.001,5.26
502,22.5,67.5,256.001,7.96
503,22.5,78.75,295.501,0.76
504,22.5,90.0,200.501,4.91
505,22.5,101.25,185.501,0.91
506,22.5,112.5,195.501,3.81
507,22.5,123.75,158.501,4.71
508,22.5,135.0,115.001,3.81
509,22.5,146.25,147.501,4.56
510,22.5,157.5,169.001,2.31
511,22.5,168.75,108.501,5.91
512,22.5,180.0,87.0006,7.86
512,30.0,-180.0,145.001,4.61
513,30.0,-168.75,82.5006,1.36
514,30.0,-157.5,17.5006,3.31
515,30.0,-146.25,346.001,3.41
516,30.0,-135.0,36.5006,2.71
517,30.0,-123.75,341.001,5.36
518,30.0,-112.5,225.501,3.81
519,30.0,-101.25,146.001,6.61
520,30.0,-90.0,290.0,7.7
521,30.0,-78.75,176.501,8.71
522,30.0,-67.5,133.001,6.41
523,30.0,-56.25,99.5006,5.61
524,30.0,-45.0,72.5006,6.16
525,30.0,-33.75,62.0006,7.41
526,30.0,-22.5,28.5006,8.41
527,30.0,-11.25,328.001,6.21
528,30.0,0.0,217.501,6.91
529,30.0,11.25,300.501,7.06
530,30.0,22.5,112.001,3.46
531,30.0,33.75,34.5006,2.96
532,30.0,45.0,336.501,3.26
533,30.0,56.25,325.001,4.16
534,30.0,67.5,219.001,2.21
535,30.0,78.75,2.00061,0.86
536,30.0,90.0,261.501,1.01
537,30.0,101.25,83.5006,0.91
538,30.0,112.5,162.501,3.11
539,30.0,123.75,197.001,8.91
540,30.0,135.0,197.001,4.71
541,30.0,146.25,93.0006,3.11
542,30.0,157.5,133.501,4.61
543,30.0,168.75,164.001,3.66
544,30.0,180.0,145.001,4.61
544,37.5,-180.0,288.001,7.51
545,37.5,-168.75,235.001,7.51
546,37.5,-157.5,282.501,9.71
547,37.5,-146.25,255.501,8.41
548,37.5,-135.0,283.501,2.51
549,37.5,-123.75,317.501,8.21
550,37.5,-112.5,300.0,1.5
551,37.5,-101.25,170.0,4.1
552,37.5,-90.0,40.0,1.5
553,37.5,-78.75,200.0,3.6
554,37.5,-67.5,214.501,14.31
555,37.5,-56.25,239.001,8.81
556,37.5,-45.0,247.001,5.86
557,37.5,-33.75,232.001,3.86
558,37.5,-22.5,24.5006,6.81
559,37.5,-11.25,354.001,8.21
560,37.5,0.0,69.0006,9.06
561,37.5,11.25,31.0006,3.41
562,37.5,22.5,232.501,1.31
563,37.5,33.75,340.001,1.51
564,37.5,45.0,310.0,2.1
565,37.5,56.25,301.501,1.36
566,37.5,67.5,90.0,3.1
567,37.5,78.75,135.001,2.76
568,37.5,90.0,310.001,1.06
569,37.5,101.25,123.001,1.06
570,37.5,112.5,100.0,3.0
571,37.5,123.75,269.501,3.86
572,37.5,135.0,204.001,6.41
573,37.5,146.25,281.501,4.81
574,37.5,157.5,224.001,9.26
575,37.5,168.75,250.501,8.81
576,37.5,180.0,288.001,7.51
576,45.0,-180.0,254.501,8.46
577,45.0,-168.75,252.001,2.91
578,45.0,-157.5,299.501,6.76
579,45.0,-146.25,196.001,2.96
580,45.0,-135.0,88.5006,3.11
581,45.0,-123.75,222.001,1.41
582,45.0,-112.5,200.0,2.1
583,45.0,-101.25,310.0,7.7
584,45.0,-90.0,70.0,5.7
585,45.0,-78.75,360.0,3.6
586,45.0,-67.5,236.501,2.66
587,45.0,-56.25,172.501,9.16
588,45.0,-45.0,66.5006,4.91
589,45.0,-33.75,206.501,5.21
590,45.0,-22.5,266.501,4.51
591,45.0,-11.25,22.5006,7.76
592,45.0,0.0,0.0,1.0
593,45.0,11.25,330.0,1.5
594,45.0,22.5,252.001,1.06
595,45.0,33.75,208.001,1.56
596,45.0,45.0,118.501,4.81
597,45.0,56.25,337.501,3.51
598,45.0,67.5,308.001,3.81
599,45.0,78.75,283.501,2.21
600,45.0,90.0,326.501,4.81
601,45.0,101.25,76.0006,1.66
602,45.0,112.5,45.0006,4.21
603,45.0,123.75,39.0006,4.06
604,45.0,135.0,147.001,2.46
605,45.0,146.25,336.501,8.36
606,45.0,157.5,259.501,13.16
607,45.0,168.75,262.501,6.11
608,45.0,180.0,254.501,8.46
608,52.5,-180.0,94.0006,8.81
609,52.5,-168.75,4.50061,5.81
610,52.5,-157.5,106.001,8.46
611,52.5,-146.25,137.001,9.86
612,52.5,-135.0,348.501,6.16
613,52.5,-123.75,345.001,1.61
614,52.5,-112.5,73.5006,5.46
